date,open,high,low,close,first_diff,pc_change,month,year
2010-10-12,21.2,22.22,20.5,20.51,-0.6899999999999977,-3.2547169811320664,10,2010
2010-10-13,20.51,20.51,19.01,20.02,-0.490000000000002,-2.3890784982935287,10,2010
2010-10-14,20.02,20.99,18.14,20.6,0.5800000000000018,2.897102897102899,10,2010
2010-10-15,20.6,22.67,17.8,22.65,2.049999999999997,9.951456310679596,10,2010
2010-10-18,22.65,23.99,21.97,22.35,-0.29999999999999716,-1.3245033112582627,10,2010
2010-10-19,22.35,23.23,20.58,23.23,0.879999999999999,3.9373601789709056,10,2010
2010-10-20,23.23,23.86,21.92,23.8,0.5700000000000003,2.453723633232885,10,2010
2010-10-21,23.8,23.8,21.92,22.19,-1.6099999999999994,-6.764705882352939,10,2010
2010-10-22,22.19,22.44,20.42,21.61,-0.5800000000000018,-2.6137899954934762,10,2010
2010-10-25,21.61,22.04,20.67,21.36,-0.25,-1.1568718186025007,10,2010
2010-10-26,21.36,21.6,18.47,20.55,-0.8099999999999987,-3.7921348314606695,10,2010
2010-10-27,20.55,21.76,20.09,21.02,0.46999999999999886,2.28710462287105,10,2010
2010-10-28,21.02,21.22,20.28,20.52,-0.5,-2.378686964795429,10,2010
2010-10-29,20.52,22.0,20.03,20.76,0.240000000000002,1.1695906432748648,10,2010
2010-11-01,20.76,21.19,20.31,20.92,0.16000000000000014,0.7707129094412402,11,2010
2010-11-02,20.92,21.86,19.43,21.25,0.3299999999999983,1.5774378585085902,11,2010
2010-11-03,21.25,21.66,19.23,21.53,0.28000000000000114,1.3176470588235345,11,2010
2010-11-04,21.53,21.53,19.26,19.36,-2.1700000000000017,-10.07895959126801,11,2010
2010-11-05,19.36,19.43,17.71,19.22,-0.14000000000000057,-0.723140495867769,11,2010
2010-11-08,19.22,20.12,17.49,19.61,0.39000000000000057,2.0291363163371434,11,2010
2010-11-09,19.61,19.78,17.17,18.75,-0.8599999999999994,-4.385517593064758,11,2010
2010-11-10,18.75,19.26,16.45,19.08,0.3299999999999983,1.7599999999999838,11,2010
2010-11-11,19.08,19.91,16.38,19.36,0.28000000000000114,1.4675052410901612,11,2010
2010-11-12,19.36,22.41,17.63,21.63,2.2699999999999996,11.725206611570238,11,2010
2010-11-15,21.63,22.48,19.26,20.25,-1.379999999999999,-6.380027739251037,11,2010
2010-11-16,20.25,22.42,17.52,21.13,0.879999999999999,4.345679012345682,11,2010
2010-11-18,21.13,22.82,17.59,20.62,-0.509999999999998,-2.4136299100804504,11,2010
2010-11-19,20.62,21.91,18.41,21.6,0.9800000000000004,4.752667313288073,11,2010
2010-11-22,21.6,21.85,19.44,19.93,-1.6700000000000017,-7.731481481481484,11,2010
2010-11-23,19.93,24.95,19.4,23.26,3.330000000000002,16.708479678876074,11,2010
2010-11-24,23.26,24.95,20.95,24.68,1.4199999999999982,6.104901117798778,11,2010
2010-11-25,24.68,24.68,21.12,21.63,-3.0500000000000007,-12.358184764991897,11,2010
2010-11-26,21.63,23.84,20.1,22.58,0.9499999999999993,4.39204808136846,11,2010
2010-11-29,22.58,22.89,21.31,21.31,-1.2699999999999996,-5.624446412754647,11,2010
2010-11-30,21.31,22.22,20.64,20.71,-0.5999999999999979,-2.815579540122004,11,2010
2010-12-01,20.71,20.71,19.08,19.2,-1.5100000000000016,-7.291163689039115,12,2010
2010-12-02,19.2,19.51,17.56,18.8,-0.3999999999999986,-2.083333333333326,12,2010
2010-12-03,18.8,19.28,17.14,18.6,-0.1999999999999993,-1.0638297872340385,12,2010
2010-12-06,18.6,19.37,17.46,19.37,0.7699999999999996,4.139784946236547,12,2010
2010-12-07,19.37,19.79,17.75,19.24,-0.13000000000000256,-0.6711409395973256,12,2010
2010-12-08,19.24,20.95,18.21,20.43,1.1900000000000013,6.185031185031198,12,2010
2010-12-09,20.43,23.01,18.22,22.6,2.1700000000000017,10.62163485070975,12,2010
2010-12-10,22.6,22.86,21.43,21.63,-0.9700000000000024,-4.292035398230098,12,2010
2010-12-13,21.63,23.72,20.14,22.57,0.9400000000000013,4.345815996301439,12,2010
2010-12-14,22.57,22.83,21.29,21.46,-1.1099999999999994,-4.91803278688524,12,2010
2010-12-15,21.46,22.09,20.67,21.42,-0.03999999999999915,-0.18639328984155767,12,2010
2010-12-16,21.42,21.6,19.94,20.24,-1.1800000000000033,-5.508870214752582,12,2010
2010-12-20,20.24,21.88,20.24,20.78,0.5400000000000027,2.667984189723338,12,2010
2010-12-21,20.78,20.78,18.75,19.77,-1.0100000000000016,-4.860442733397507,12,2010
2010-12-22,19.77,20.06,18.67,19.56,-0.21000000000000085,-1.062215477996964,12,2010
2010-12-23,19.56,19.78,18.81,19.03,-0.5299999999999976,-2.7096114519427283,12,2010
2010-12-24,19.03,19.31,17.62,17.65,-1.3800000000000026,-7.251707829742527,12,2010
2010-12-27,17.65,18.69,17.05,18.45,0.8000000000000007,4.532577903682733,12,2010
2010-12-28,18.45,18.83,17.89,18.13,-0.3200000000000003,-1.7344173441734445,12,2010
2010-12-29,18.13,18.32,17.13,17.13,-1.0,-5.5157198014340825,12,2010
2010-12-30,17.13,17.98,16.48,17.02,-0.10999999999999943,-0.6421482778750653,12,2010
2010-12-31,17.02,17.05,16.34,16.56,-0.46000000000000085,-2.7027027027027084,12,2010
2011-01-03,16.56,17.1,15.28,16.99,0.4299999999999997,2.596618357487923,1,2011
2011-01-04,16.99,17.52,15.76,17.03,0.0400000000000027,0.2354326074161417,1,2011
2011-01-05,17.03,18.43,16.8,17.88,0.8499999999999979,4.991192014092771,1,2011
2011-01-06,17.88,18.87,16.69,18.2,0.3200000000000003,1.7897091722595126,1,2011
2011-01-07,18.2,20.87,17.64,20.82,2.620000000000001,14.395604395604412,1,2011
2011-01-10,20.82,23.24,19.61,23.16,2.34,11.239193083573484,1,2011
2011-01-11,23.16,24.11,21.73,22.33,-0.8300000000000018,-3.583765112262527,1,2011
2011-01-12,22.33,23.76,20.44,21.41,-0.9199999999999982,-4.120017913121354,1,2011
2011-01-13,21.41,23.49,21.15,23.15,1.7399999999999984,8.127043437645941,1,2011
2011-01-14,23.15,24.06,20.99,23.81,0.6600000000000001,2.850971922246215,1,2011
2011-01-17,23.81,25.52,23.57,23.57,-0.23999999999999844,-1.0079798404031837,1,2011
2011-01-18,23.57,23.64,21.44,21.46,-2.1099999999999994,-8.952057700466698,1,2011
2011-01-19,21.46,21.84,20.6,21.09,-0.370000000000001,-1.7241379310344862,1,2011
2011-01-20,21.09,21.77,20.06,21.01,-0.0799999999999983,-0.3793266951161556,1,2011
2011-01-21,21.01,21.49,19.06,21.03,0.019999999999999574,0.09519276534983856,1,2011
2011-01-24,21.03,21.14,20.1,20.17,-0.8599999999999994,-4.089396100808362,1,2011
2011-01-25,20.17,21.1,18.93,20.78,0.6099999999999994,3.024293505205744,1,2011
2011-01-27,20.78,22.27,19.08,22.09,1.3099999999999987,6.304138594802677,1,2011
2011-01-28,22.09,23.79,21.74,22.58,0.48999999999999844,2.218198279764594,1,2011
2011-01-31,22.58,24.67,22.58,23.41,0.8300000000000018,3.6758193091231295,1,2011
2011-02-01,23.41,24.69,21.67,23.73,0.3200000000000003,1.366937206322083,2,2011
2011-02-02,23.73,23.73,21.65,23.52,-0.21000000000000085,-0.8849557522123908,2,2011
2011-02-03,23.52,23.54,22.46,22.69,-0.8299999999999983,-3.5289115646258473,2,2011
2011-02-04,22.69,24.77,21.96,24.41,1.7199999999999989,7.580431908329666,2,2011
2011-02-07,24.41,25.44,23.59,24.69,0.28000000000000114,1.1470708725932033,2,2011
2011-02-08,24.69,25.32,23.17,24.74,0.04999999999999716,0.20251113811258215,2,2011
2011-02-09,24.74,26.03,24.53,25.24,0.5,2.021018593371049,2,2011
2011-02-10,25.24,26.11,23.92,24.82,-0.41999999999999815,-1.6640253565768592,2,2011
2011-02-11,24.82,24.84,21.86,23.47,-1.3500000000000014,-5.439161966156336,2,2011
2011-02-14,23.47,23.69,21.56,22.58,-0.8900000000000006,-3.7920749893481043,2,2011
2011-02-15,22.58,23.43,20.76,22.85,0.2700000000000031,1.1957484499557358,2,2011
2011-02-16,22.85,23.59,21.7,23.05,0.1999999999999993,0.8752735229759168,2,2011
2011-02-17,23.05,23.41,22.04,22.57,-0.4800000000000004,-2.082429501084604,2,2011
2011-02-18,22.57,24.52,20.38,24.18,1.6099999999999994,7.133362871067783,2,2011
2011-02-21,24.18,26.27,23.65,24.91,0.7300000000000004,3.019023986765923,2,2011
2011-02-22,24.91,28.13,24.91,26.85,1.9400000000000013,7.788036932958664,2,2011
2011-02-23,26.85,27.24,26.17,26.55,-0.3000000000000007,-1.1173184357541888,2,2011
2011-02-24,26.55,28.9,26.39,28.2,1.6499999999999986,6.214689265536721,2,2011
2011-02-25,28.2,29.05,27.19,27.27,-0.9299999999999997,-3.297872340425534,2,2011
2011-02-28,27.27,27.88,22.37,24.4,-2.870000000000001,-10.524385771910527,2,2011
2011-03-01,24.4,24.4,22.22,22.22,-2.1799999999999997,-8.934426229508198,3,2011
2011-03-03,22.22,23.84,22.07,22.96,0.740000000000002,3.3303330333033454,3,2011
2011-03-04,22.96,23.51,21.83,22.91,-0.05000000000000071,-0.2177700348432121,3,2011
2011-03-07,22.91,26.12,22.91,25.22,2.3099999999999987,10.08293321693583,3,2011
2011-03-08,25.22,25.22,23.63,23.67,-1.5499999999999972,-6.1459159397303615,3,2011
2011-03-09,23.67,24.23,22.46,23.28,-0.39000000000000057,-1.6476552598225669,3,2011
2011-03-10,23.28,24.17,22.63,23.53,0.25,1.0738831615120237,3,2011
2011-03-11,23.53,25.22,22.87,24.13,0.5999999999999979,2.5499362515936985,3,2011
2011-03-14,24.13,24.64,23.07,23.3,-0.8299999999999983,-3.4397016162453276,3,2011
2011-03-15,23.3,27.52,23.3,26.63,3.3299999999999983,14.291845493562217,3,2011
2011-03-16,26.63,26.63,24.14,24.89,-1.7399999999999984,-6.533984228313927,3,2011
2011-03-17,24.89,26.11,23.47,25.26,0.370000000000001,1.4865407794294905,3,2011
2011-03-18,25.26,26.6,23.27,25.89,0.629999999999999,2.494061757719712,3,2011
2011-03-21,25.89,26.59,23.69,25.21,-0.6799999999999997,-2.626496716879101,3,2011
2011-03-22,25.21,25.21,22.18,22.26,-2.9499999999999993,-11.701705672352237,3,2011
2011-03-23,22.26,22.37,20.97,20.97,-1.2900000000000027,-5.795148247978443,3,2011
2011-03-24,20.97,20.97,18.83,19.84,-1.129999999999999,-5.3886504530281325,3,2011
2011-03-25,19.84,20.68,19.0,20.47,0.629999999999999,3.17540322580645,3,2011
2011-03-28,20.47,21.87,20.24,21.02,0.5500000000000007,2.686858817782123,3,2011
2011-03-29,21.02,22.19,20.37,21.22,0.1999999999999993,0.9514747859181716,3,2011
2011-03-30,21.22,22.14,19.95,22.04,0.8200000000000003,3.8642789820923618,3,2011
2011-03-31,22.04,22.98,21.13,22.18,0.14000000000000057,0.6352087114337657,3,2011
2011-04-01,22.18,22.18,20.1,20.11,-2.0700000000000003,-9.332732191163206,4,2011
2011-04-04,20.11,21.06,19.9,20.06,-0.05000000000000071,-0.24863252113376255,4,2011
2011-04-05,20.06,20.72,18.84,19.9,-0.16000000000000014,-0.7976071784646099,4,2011
2011-04-06,19.9,20.54,19.42,20.36,0.46000000000000085,2.311557788944718,4,2011
2011-04-07,20.36,20.79,19.97,20.32,-0.03999999999999915,-0.19646365422396617,4,2011
2011-04-08,20.32,21.06,19.24,20.54,0.21999999999999886,1.0826771653543288,4,2011
2011-04-11,20.54,21.63,20.36,21.24,0.6999999999999993,3.4079844206426513,4,2011
2011-04-13,21.24,21.29,20.28,20.41,-0.8299999999999983,-3.9077212806026274,4,2011
2011-04-15,20.41,22.4,19.54,21.59,1.1799999999999997,5.781479666829981,4,2011
2011-04-18,21.59,22.99,21.14,22.45,0.8599999999999994,3.9833256137100426,4,2011
2011-04-19,22.45,23.04,21.5,22.07,-0.379999999999999,-1.6926503340757182,4,2011
2011-04-20,22.07,22.07,20.79,20.99,-1.0800000000000018,-4.893520616221125,4,2011
2011-04-21,20.99,20.99,19.86,20.51,-0.4799999999999969,-2.2868032396379134,4,2011
2011-04-25,20.51,21.62,20.41,20.91,0.3999999999999986,1.9502681618722484,4,2011
2011-04-26,20.91,22.42,20.88,21.71,0.8000000000000007,3.8259206121473044,4,2011
2011-04-27,21.71,21.89,20.72,21.35,-0.35999999999999943,-1.6582220175034523,4,2011
2011-04-28,21.35,21.65,20.25,20.92,-0.4299999999999997,-2.014051522248239,4,2011
2011-04-29,20.92,20.92,18.45,19.58,-1.3400000000000034,-6.405353728489505,4,2011
2011-05-02,19.58,21.13,19.58,20.88,1.3000000000000007,6.639427987742597,5,2011
2011-05-03,20.88,21.94,20.35,21.58,0.6999999999999993,3.3524904214559337,5,2011
2011-05-04,21.58,21.81,20.58,21.18,-0.3999999999999986,-1.853568118628357,5,2011
2011-05-05,21.18,21.7,19.88,21.6,0.4200000000000017,1.9830028328611915,5,2011
2011-05-06,21.6,21.6,19.36,20.97,-0.6300000000000026,-2.9166666666666785,5,2011
2011-05-09,20.97,21.95,19.92,21.5,0.5300000000000011,2.5274201239866567,5,2011
2011-05-10,21.5,21.91,20.19,21.74,0.23999999999999844,1.116279069767434,5,2011
2011-05-11,21.74,21.74,19.89,21.24,-0.5,-2.2999080036798514,5,2011
2011-05-12,21.24,21.45,19.83,21.23,-0.00999999999999801,-0.047080979284364055,5,2011
2011-05-13,21.23,21.23,19.4,20.63,-0.6000000000000014,-2.82618935468677,5,2011
2011-05-16,20.63,21.97,19.9,21.46,0.8300000000000018,4.023267086766857,5,2011
2011-05-17,21.46,21.46,19.76,21.03,-0.4299999999999997,-2.003727865796834,5,2011
2011-05-18,21.03,21.42,19.42,20.71,-0.3200000000000003,-1.5216357584403206,5,2011
2011-05-19,20.71,20.72,19.13,20.41,-0.3000000000000007,-1.4485755673587675,5,2011
2011-05-20,20.41,20.41,18.42,19.45,-0.9600000000000009,-4.703576678098975,5,2011
2011-05-23,19.45,23.45,18.52,21.04,1.5899999999999999,8.174807197943434,5,2011
2011-05-24,21.04,21.36,19.55,19.93,-1.1099999999999994,-5.2756653992395375,5,2011
2011-05-25,19.93,24.31,19.35,20.66,0.7300000000000004,3.662819869543399,5,2011
2011-05-26,20.66,20.85,18.53,19.18,-1.4800000000000004,-7.163601161665056,5,2011
2011-05-27,19.18,19.18,17.14,17.25,-1.9299999999999997,-10.062565172054217,5,2011
2011-05-30,17.25,18.87,17.25,17.87,0.620000000000001,3.5942028985507246,5,2011
2011-05-31,17.87,17.87,16.67,16.82,-1.0500000000000007,-5.87576944599888,5,2011
2011-06-01,16.82,17.43,16.36,16.73,-0.08999999999999986,-0.5350772889417321,6,2011
2011-06-02,16.73,18.04,16.73,17.98,1.25,7.471607890017928,6,2011
2011-06-03,17.98,18.17,16.99,17.61,-0.370000000000001,-2.057842046718583,6,2011
2011-06-06,17.61,18.84,17.59,18.21,0.6000000000000014,3.4071550255536653,6,2011
2011-06-07,18.21,18.58,17.84,18.03,-0.17999999999999972,-0.9884678747940634,6,2011
2011-06-08,18.03,18.72,17.71,18.58,0.5499999999999972,3.050471436494706,6,2011
2011-06-09,18.58,19.0,17.8,18.58,0.0,0.0,6,2011
2011-06-10,18.58,19.75,17.55,18.54,-0.03999999999999915,-0.21528525296016232,6,2011
2011-06-13,18.54,19.41,18.23,18.91,0.370000000000001,1.9956850053937547,6,2011
2011-06-14,18.91,18.91,17.53,18.51,-0.3999999999999986,-2.115282919090422,6,2011
2011-06-15,18.51,19.22,17.9,19.14,0.629999999999999,3.4035656401944836,6,2011
2011-06-16,19.14,19.86,18.34,19.66,0.5199999999999996,2.7168234064785857,6,2011
2011-06-17,19.66,20.28,18.6,20.27,0.6099999999999994,3.1027466937945114,6,2011
2011-06-20,20.27,24.38,19.78,22.18,1.9100000000000001,9.422792303897376,6,2011
2011-06-21,22.18,22.18,20.93,21.31,-0.870000000000001,-3.92245266005411,6,2011
2011-06-22,21.31,21.31,20.24,20.89,-0.41999999999999815,-1.9709056780853995,6,2011
2011-06-23,20.89,20.95,19.47,19.5,-1.3900000000000006,-6.653901388224037,6,2011
2011-06-24,19.5,19.5,18.25,19.32,-0.17999999999999972,-0.9230769230769265,6,2011
2011-06-27,19.32,20.37,19.21,19.99,0.6699999999999982,3.4679089026915078,6,2011
2011-06-28,19.99,19.99,19.32,19.49,-0.5,-2.5012506253126565,6,2011
2011-06-29,19.49,19.54,18.76,19.46,-0.029999999999997584,-0.15392508978961938,6,2011
2011-06-30,19.46,19.46,18.41,18.41,-1.0500000000000007,-5.39568345323741,6,2011
2011-07-01,18.41,18.43,17.79,18.21,-0.1999999999999993,-1.086366105377512,7,2011
2011-07-04,18.21,18.71,17.84,18.17,-0.03999999999999915,-0.21965952773200792,7,2011
2011-07-05,18.17,18.52,17.78,18.25,0.0799999999999983,0.44028618602089953,7,2011
2011-07-06,18.25,18.49,18.12,18.34,0.08999999999999986,0.49315068493149816,7,2011
2011-07-07,18.34,18.62,17.35,18.62,0.28000000000000114,1.526717557251911,7,2011
2011-07-08,18.62,18.79,18.02,18.67,0.05000000000000071,0.26852846401719255,7,2011
2011-07-11,18.67,19.71,18.6,19.69,1.0199999999999996,5.463310123192278,7,2011
2011-07-12,19.69,21.22,19.41,20.83,1.139999999999997,5.789740985271696,7,2011
2011-07-13,20.83,20.83,19.5,19.52,-1.3099999999999987,-6.289006240998551,7,2011
2011-07-14,19.52,20.29,17.85,19.97,0.4499999999999993,2.305327868852447,7,2011
2011-07-15,19.97,20.26,19.08,19.95,-0.019999999999999574,-0.10015022533800266,7,2011
2011-07-18,19.95,20.4,19.29,20.2,0.25,1.2531328320801949,7,2011
2011-07-19,20.2,20.2,19.08,19.25,-0.9499999999999993,-4.702970297029696,7,2011
2011-07-20,19.25,19.46,18.48,19.11,-0.14000000000000057,-0.727272727272732,7,2011
2011-07-21,19.11,19.16,18.64,18.75,-0.35999999999999943,-1.883830455259028,7,2011
2011-07-22,18.75,18.75,17.27,17.91,-0.8399999999999999,-4.479999999999995,7,2011
2011-07-25,17.91,19.23,16.55,19.2,1.2899999999999991,7.2026800670016655,7,2011
2011-07-26,19.2,19.59,18.41,19.3,0.10000000000000142,0.5208333333333481,7,2011
2011-07-27,19.3,19.36,18.13,18.25,-1.0500000000000007,-5.440414507772029,7,2011
2011-07-28,18.25,19.04,18.25,18.51,0.26000000000000156,1.4246575342465873,7,2011
2011-07-29,18.51,19.88,18.39,19.77,1.259999999999998,6.807131280388967,7,2011
2011-08-01,19.77,19.77,18.58,18.78,-0.9899999999999984,-5.0075872534142585,8,2011
2011-08-02,18.78,19.51,18.38,19.15,0.36999999999999744,1.970181043663466,8,2011
2011-08-03,19.15,19.99,18.98,19.48,0.33000000000000185,1.7232375979112424,8,2011
2011-08-04,19.43,20.28,19.26,20.22,0.7399999999999984,3.7987679671457775,8,2011
2011-08-05,20.22,26.4,19.84,24.9,4.68,23.14540059347181,8,2011
2011-08-08,24.9,29.65,24.9,28.78,3.8800000000000026,15.582329317269084,8,2011
2011-08-09,28.78,37.0,28.78,34.88,6.100000000000001,21.19527449617791,8,2011
2011-08-10,34.88,34.88,26.09,28.95,-5.930000000000003,-17.00114678899083,8,2011
2011-08-11,28.95,29.49,27.4,29.09,0.14000000000000057,0.4835924006908465,8,2011
2011-08-12,29.09,29.09,25.65,27.02,-2.0700000000000003,-7.1158473702303215,8,2011
2011-08-16,27.02,27.13,24.99,26.46,-0.5599999999999987,-2.072538860103623,8,2011
2011-08-17,26.46,26.46,24.53,25.48,-0.9800000000000004,-3.703703703703709,8,2011
2011-08-18,25.48,27.87,22.35,27.45,1.9699999999999989,7.731554160125587,8,2011
2011-08-19,27.45,31.13,25.9,29.19,1.740000000000002,6.338797814207653,8,2011
2011-08-22,29.19,30.35,27.03,27.08,-2.110000000000003,-7.228502911956158,8,2011
2011-08-23,27.08,29.06,25.23,25.92,-1.1599999999999966,-4.283604135893637,8,2011
2011-08-24,25.92,29.22,24.93,28.6,2.6799999999999997,10.339506172839496,8,2011
2011-08-25,28.6,30.34,26.41,27.94,-0.6600000000000001,-2.3076923076923106,8,2011
2011-08-26,27.94,33.26,27.75,33.26,5.319999999999997,19.04080171796707,8,2011
2011-08-29,33.26,33.26,25.66,26.07,-7.189999999999998,-21.61755862898376,8,2011
2011-08-30,26.07,26.4,24.4,24.88,-1.1900000000000013,-4.564633678557739,8,2011
2011-09-02,24.88,26.37,24.01,26.09,1.2100000000000009,4.8633440514469495,9,2011
2011-09-05,26.09,28.32,26.09,27.83,1.7399999999999984,6.669221924108859,9,2011
2011-09-06,27.83,30.5,26.81,28.66,0.8300000000000018,2.982393100970193,9,2011
2011-09-07,28.66,28.77,27.4,27.86,-0.8000000000000007,-2.7913468248429885,9,2011
2011-09-08,27.86,28.67,26.98,27.64,-0.21999999999999886,-0.7896625987078187,9,2011
2011-09-09,27.64,28.28,26.15,28.15,0.509999999999998,1.845151953690305,9,2011
2011-09-12,28.15,32.92,27.31,32.75,4.600000000000001,16.34103019538189,9,2011
2011-09-13,32.75,33.71,29.42,32.77,0.020000000000003126,0.0610687022900791,9,2011
2011-09-14,32.77,34.74,31.24,32.45,-0.3200000000000003,-0.9765028989929814,9,2011
2011-09-15,32.45,33.72,29.91,30.79,-1.6600000000000037,-5.115562403698004,9,2011
2011-09-16,30.79,30.79,28.37,28.45,-2.34,-7.599870087690808,9,2011
2011-09-19,28.45,30.75,27.56,29.6,1.1500000000000021,4.0421792618629215,9,2011
2011-09-20,29.6,29.6,27.01,27.25,-2.3500000000000014,-7.939189189189189,9,2011
2011-09-21,27.25,28.17,25.99,27.67,0.4200000000000017,1.5412844036697404,9,2011
2011-09-22,27.67,34.92,27.67,33.88,6.210000000000001,22.443079147090717,9,2011
2011-09-23,33.88,37.55,33.52,35.16,1.279999999999994,3.7780401416764864,9,2011
2011-09-26,35.16,38.19,34.47,35.43,0.2700000000000031,0.7679180887372183,9,2011
2011-09-27,35.43,35.43,31.24,32.01,-3.4200000000000017,-9.652836579170199,9,2011
2011-09-28,32.01,34.11,31.03,32.0,-0.00999999999999801,-0.031240237425800288,9,2011
2011-09-29,32.0,32.81,30.5,31.07,-0.9299999999999997,-2.906249999999999,9,2011
2011-09-30,31.07,32.52,30.28,31.94,0.870000000000001,2.800128741551333,9,2011
2011-10-03,31.94,36.05,31.94,35.07,3.129999999999999,9.799624295554166,10,2011
2011-10-04,35.07,39.02,34.79,37.19,2.1199999999999974,6.045052751639579,10,2011
2011-10-05,37.19,37.19,34.76,35.37,-1.8200000000000003,-4.893788652863673,10,2011
2011-10-07,35.37,35.37,29.9,33.02,-2.3499999999999943,-6.644048628781441,10,2011
2011-10-10,33.02,33.71,30.03,30.03,-2.990000000000002,-9.055118110236226,10,2011
2011-10-11,30.03,30.95,28.15,30.3,0.2699999999999996,0.899100899100902,10,2011
2011-10-12,30.3,30.3,28.01,28.41,-1.8900000000000006,-6.237623762376243,10,2011
2011-10-13,28.41,28.54,27.42,28.24,-0.1700000000000017,-0.598380851812752,10,2011
2011-10-14,28.24,28.31,25.73,25.98,-2.259999999999998,-8.002832861189791,10,2011
2011-10-17,25.98,26.53,25.0,25.43,-0.5500000000000007,-2.117013086989994,10,2011
2011-10-18,25.43,26.59,25.33,25.9,0.46999999999999886,1.848210774675585,10,2011
2011-10-19,25.9,25.9,23.53,24.05,-1.8499999999999979,-7.14285714285714,10,2011
2011-10-20,24.05,26.54,19.6,25.6,1.5500000000000007,6.444906444906451,10,2011
2011-10-21,25.6,26.7,24.39,26.3,0.6999999999999993,2.734375,10,2011
2011-10-24,26.3,26.3,24.58,25.22,-1.0800000000000018,-4.106463878327005,10,2011
2011-10-25,25.22,25.22,22.0,22.31,-2.91,-11.538461538461542,10,2011
2011-10-26,22.31,22.69,22.01,22.69,0.38000000000000256,1.7032720753025643,10,2011
2011-10-28,22.69,22.69,20.57,20.89,-1.8000000000000007,-7.9330101366240635,10,2011
2011-10-31,20.27,22.79,20.27,22.66,1.7699999999999996,8.472953566299669,10,2011
2011-11-01,20.73,24.6,20.73,24.02,1.3599999999999994,6.001765225066191,11,2011
2011-11-02,24.02,24.92,23.57,24.89,0.870000000000001,3.6219816819317296,11,2011
2011-11-03,24.89,26.18,24.42,24.66,-0.23000000000000043,-0.9240658899156262,11,2011
2011-11-04,21.13,23.88,21.13,23.43,-1.2300000000000004,-4.987834549878345,11,2011
2011-11-08,20.75,24.74,20.75,23.71,0.28000000000000114,1.195049082373023,11,2011
2011-11-09,23.71,24.82,20.16,24.3,0.5899999999999999,2.4884015183466834,11,2011
2011-11-11,24.3,25.93,24.27,24.74,0.4399999999999977,1.8106995884773491,11,2011
2011-11-14,24.74,25.47,24.0,25.29,0.5500000000000007,2.2231204527081605,11,2011
2011-11-15,25.29,26.03,24.43,25.97,0.6799999999999997,2.6888098062475274,11,2011
2011-11-16,25.97,27.22,24.93,25.04,-0.9299999999999997,-3.5810550635348437,11,2011
2011-11-17,25.04,27.27,24.73,26.92,1.8800000000000026,7.507987220447299,11,2011
2011-11-18,26.92,28.23,26.28,26.58,-0.3400000000000034,-1.2630014858841188,11,2011
2011-11-21,23.07,28.69,23.07,28.61,2.030000000000001,7.637321294206179,11,2011
2011-11-22,22.64,28.9,22.64,27.35,-1.259999999999998,-4.404054526389367,11,2011
2011-11-23,27.35,32.71,26.98,30.68,3.3299999999999983,12.175502742230337,11,2011
2011-11-24,24.84,32.52,24.84,27.95,-2.7300000000000004,-8.898305084745761,11,2011
2011-11-25,27.95,30.13,27.95,29.12,1.1700000000000017,4.1860465116279055,11,2011
2011-11-28,28.63,28.77,26.64,26.64,-2.4800000000000004,-8.51648351648352,11,2011
2011-11-29,26.64,28.15,26.2,26.87,0.23000000000000043,0.8633633633633675,11,2011
2011-11-30,26.46,27.85,26.15,26.55,-0.3200000000000003,-1.1909192407889901,11,2011
2011-12-01,26.55,26.55,23.37,25.02,-1.5300000000000011,-5.762711864406789,12,2011
2011-12-02,24.09,24.9,23.38,23.99,-1.0300000000000011,-4.116706634692246,12,2011
2011-12-05,23.4,25.75,23.4,25.02,1.0300000000000011,4.293455606502716,12,2011
2011-12-07,24.52,26.58,24.52,26.46,1.4400000000000013,5.755395683453246,12,2011
2011-12-08,25.0,29.0,25.0,28.58,2.1199999999999974,8.012093726379433,12,2011
2011-12-09,28.03,29.98,28.03,29.53,0.9500000000000028,3.3240027991602528,12,2011
2011-12-12,27.21,30.0,27.21,29.27,-0.26000000000000156,-0.8804605485946526,12,2011
2011-12-13,28.47,29.61,28.11,28.11,-1.1600000000000001,-3.9631021523744425,12,2011
2011-12-14,28.08,29.35,28.08,28.79,0.6799999999999997,2.4190679473496957,12,2011
2011-12-15,28.79,30.26,27.98,28.81,0.019999999999999574,0.06946856547411784,12,2011
2011-12-16,27.48,29.69,27.48,29.69,0.8800000000000026,3.054494967025345,12,2011
2011-12-19,29.69,31.27,29.69,30.58,0.889999999999997,2.997642303805992,12,2011
2011-12-20,30.58,31.02,29.54,30.53,-0.04999999999999716,-0.16350555918900334,12,2011
2011-12-21,28.81,29.88,27.53,27.53,-3.0,-9.826400262037339,12,2011
2011-12-22,27.31,28.23,26.58,26.84,-0.6900000000000013,-2.506356701779877,12,2011
2011-12-23,26.84,27.91,25.81,27.39,0.5500000000000007,2.049180327868849,12,2011
2011-12-26,26.99,27.97,26.31,26.6,-0.7899999999999991,-2.884264330047459,12,2011
2011-12-27,26.6,27.01,26.03,26.29,-0.3100000000000023,-1.1654135338345917,12,2011
2011-12-28,26.29,27.24,25.94,26.74,0.4499999999999993,1.711677443895021,12,2011
2011-12-29,26.74,27.55,26.43,26.62,-0.11999999999999744,-0.448765893792058,12,2011
